domain,col_nm,values
번호,ASIS_USR_ID,"['80', '328', '91', '521', '86', '368', '71', '21', '89', '968', '360', 'NULL', '308', 'NULL', '388', '321', '521', '221', '86', '368', '368', '328', '151', '21', '358', '126', '121', 'NULL', '621', '111', 'NULL', '89', '89', '421', '338', '368', '11', 'NULL', '51', '248', '378', '468', '61', '126', '71', '87', '71', '123', '367', 'NULL', '82', 'NULL', '121', '81', '84', 'NULL', '363', '101', '51', '365', '82', '83', '61', '768', '348', '348', '80', 'NULL', 'NULL', '87', '83', 'NULL', '388', '621', '86', 'NULL', '127', '191', '338', '51', '248', '368', 'NULL', '348', '343', '81', 'NULL', '89', '141', '363', '126', '344', '361', '348', '548', '125', '358', '171', '51', 'NULL']"
번호,INP_USR_ID,"['ADMCN', 'SWSTEM', 'AJMIN', 'SYSTEH', 'VYSTEM', 'MIG201912', 'ADMON', 'SYSTEM', 'MIG201915', 'SCSTEM', 'MIW201912', 'BYSTEM', 'ADMIJ', 'MIG101912', 'MIG201918', 'MIG202912', 'ADMID', 'MIG208912', 'ADMIY', 'MIG201012', 'SYSTDM', 'JYSTEM', 'MIG201942', 'EYSTEM', 'MIG201916', 'SYSUEM', 'ADQIN', 'SXSTEM', 'LDMIN', 'MPG201912', 'MIG201952', 'IDMIN', 'ADMIM', 'ADHIN', 'ADCIN', 'SYSBEM', 'AYSTEM', 'ADMQN', 'MIG001912', 'MIG241912', 'SVSTEM', 'XDMIN', 'ZIG201912', 'SOSTEM', 'MGG201912', 'AEMIN', 'ADMFN', 'WYSTEM', 'MYG201912', 'MTG201912', 'SYSTBM', 'AXMIN', 'ADMEN', 'AFMIN', 'SDSTEM', 'SYSTEN', 'ODMIN', 'ADMZN', 'MIG301912', 'SYMTEM', 'ADMNN', 'MIG201912', 'GDMIN', 'MIB201912', 'MIG201919', 'MIG401912', 'AYSTEM', 'GYSTEM', 'SYSTEU', 'RYSTEM', 'ADMIK', 'ACMIN', 'MIG291912', 'SYWTEM', 'SYSTKM', 'MIG201992', 'SYSTEV', 'SYWTEM', 'SYSTEF', 'MIG701912', 'DIG201912', 'ADWIN', 'ADMIS', 'MIG901912', 'AUMIN', 'KIG201912', 'ADMXN', 'MIG201912', 'ADVIN', 'ADHIN', 'SYSZEM', 'ADJIN', 'RYSTEM', 'MOG201912', 'SYSJEM', 'UDMIN', 'MIG201919', 'SPSTEM', 'SQSTEM', 'ADMMN']"
날짜,INP_DT,"['50200403', '20230109', '20200503', '20200404', '23200403', '20830106', '20330104', '21230503', '20203403', '20220582', '20230553', '60230503', '20200409', '20239104', '20204403', '20237503', '20230106', '20200493', '20700403', '20200406', '20230102', '20230006', '20230103', '20260403', '20230502', '20200405', '22230106', '50230503', '20230184', '20260503', '20209403', '60230503', '20530106', '20230606', '20230104', '20200403', '20220512', '20230500', '28230106', '20230154', '20221502', '20930104', '30230106', '20200106', '20430503', '20260503', '20200403', '20221502', '20530104', '20230505', '20200463', '20230506', '20220504', '20250403', '29230106', '20230106', '20200106', '20230106', '50230104', '20000403', '20229502', '20230406', '20430503', '20230104', '24220502', '20230502', '20290503', '20230104', '20230184', '20200453', '20236104', '50230104', '20237503', '21200403', '20220507', '20200400', '20720502', '29230104', '20230503', '20130104', '20230104', '27230503', '70230503', '20230204', '80220502', '20230903', '20223502', '20260502', '20234503', '27220502', '20230106', '20290503', '20220502', '20300403', '20920502', '22200403', '20233503', '20230106', '21230503', '20630106']"
날짜,INP_TM,"['092305', '992305', '097657', '102732', '102933', '042657', '100223', '091853', '093657', '152932', '130223', '530223', '092405', '102932', '102932', '042305', '042657', '530223', '091657', '791753', '090657', '491753', '092658', '120223', '091657', '150223', '021753', '130023', '292657', '130233', '430223', '092315', '091653', '095753', '032657', '001753', '002305', '091756', '032657', '130223', '092659', '092375', '100223', '092457', '791753', '099657', '062305', '093657', '192657', '102937', '102432', '102832', '139223', '190223', '091743', '491753', '092657', '102932', '092395', '091753', '091657', '136223', '092305', '100223', '091743', '130223', '091743', '102922', '092505', '130623', '097657', '137223', '792657', '092905', '093753', '392657', '092301', '136223', '092687', '092657', '530223', '092365', '102937', '092005', '061753', '092657', '102992', '091773', '092656', '091953', '072305', '202932', '130323', '138223', '092315', '092617', '092697', '162932', '091733', '492657']"
번호,UPT_USR_ID,"['SYSTUM', '1', 'AOMIN', '0', '1', 'SYSBEM', 'MIG271912', 'lsc983', '0', 'MIG203912', 'AQMIN', 'SYSTES', 'SYMTEM', '0', 'ADMIU', 'MIG201922', 'MIG201982', 'SYWTEM', 'AHMIN', 'lso982', '1', 'lqc982', 'lzc982', 'CYSTEM', '1', 'SYGTEM', 'wsc982', '0', 'lsc982', 'MIG201912', 'UDMIN', '1', '1', 'PYSTEM', 'SYXTEM', 'lsc992', 'AAMIN', '1', 'ADMQN', 'lsc082', 'ADMIH', 'ADMGN', 'SYATEM', 'MIR201912', '1', 'MIG201992', 'osc982', 'MIG201912', 'MEG201912', 'MIG201912', 'SYQTEM', 'SYSXEM', 'MIG204912', '0', 'ADBIN', 'SYSMEM', 'SYBTEM', 'SYSTEJ', 'lsc981', 'MIG231912', 'MIT201912', '0', '0', 'MEG201912', 'MIG202912', '1', 'lsk982', 'SYSTGM', 'MIG201812', 'SYKTEM', 'SYSTLM', 'MIG201012', '0', 'AJMIN', 'MIG201912', 'AUMIN', 'MIG201916', 'SYSJEM', 'MIO201912', 'ABMIN', 'GYSTEM', 'asc982', 'HYSTEM', '1', 'lsc989', 'ADMAN', '1', 'lsc282', 'lso982', 'gsc982', 'AJMIN', '0', 'XIG201912', 'NYSTEM', 'MIP201912', 'SASTEM', 'SYSTEM', 'SFSTEM', '0', 'lsc983']"
날짜,UPT_DT,"['20290106', '20230144', '60230104', '20230514', '20210503', '20200104', '23230314', '21230104', '20232503', '20200803', '20230706', '20230106', '23230503', '20230105', '20230573', '20830503', '20230303', '20250314', '27230106', '20200403', '20220403', '20290106', '90230503', '20239106', '20238503', '26230314', '20200103', '20260503', '20230304', '20230204', '20250104', '25230503', '20230156', '20240314', '20230403', '20239106', '20230314', '10230104', '20200453', '20230706', '90200403', '27200403', '20230313', '20200413', '20235503', '20230533', '23230314', '40230104', '22230104', '20930104', '20230563', '20200401', '10230503', '25230104', '20200483', '20200423', '20290314', '20202403', '20280104', '20230508', '20200400', '20930314', '20200106', '20230403', '27230106', '20235106', '20730503', '20200463', '20230184', '20290314', '20230506', '20330106', '20200303', '20239314', '20230506', '80200403', '20230314', '20207403', '20230104', '20230004', '21230106', '20230509', '20230503', '20200403', '20230403', '20230354', '20200403', '20230314', '20230314', '20230124', '20230204', '20230509', '70230503', '20230404', '20206403', '20230174', '20230503', '20230214', '90230314', '20230906']"
날짜,UPT_TM,"['132939', '154913', '732931', '130931', '104148', '091771', '134913', '136913', '137913', '194848', '096731', '102952', '132531', '100932', '154848', '097731', '114913', '104842', '604848', '834913', '134213', '102992', '174913', '071731', '102962', '138931', '192932', '304848', '134923', '114848', '134903', '891731', '704848', '102932', '112931', '122931', '182931', '134931', '108932', '184848', '132331', '102932', '109932', '102832', '091751', '152932', '104840', '011731', '134913', '081731', '102732', '091831', '091739', '100932', '134933', '124913', '106932', '108848', '102912', '130913', '102938', '702932', '102848', '142931', '134013', '102532', '504848', '093731', '124848', '164913', '135931', '134513', '102937', '102972', '102942', '102912', '402932', '104842', '134963', '102932', '102930', '132938', '131913', '132939', '132831', '135931', '104448', '132131', '130931', '122931', '091731', '132961', '432931', '104841', '102933', '130931', '134953', '122932', '691731', '134914']"
여부,TERMS_AGREE_YN,"['N', 'Y', 'Y', 'Y', 'Y', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'N', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'Y', 'Y', 'N', 'N', 'Y', 'N', 'N', 'Y', 'N', 'Y', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'N', 'Y', 'Y', 'Y', 'N', 'Y', 'Y', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'N', 'N', 'Y', 'N', 'N', 'Y', 'N', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'Y', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'Y', 'Y', 'N', 'Y']"
여부,TERMS_AGREE_YN2,"['Y', 'NULL', 'NULL', 'N', 'N', 'Y', 'N', 'N', 'N', 'N', 'Y', 'Y', 'Y', 'NULL', 'NULL', 'N', 'N', 'NULL', 'NULL', 'N', 'Y', 'N', 'N', 'N', 'NULL', 'NULL', 'Y', 'NULL', 'N', 'Y', 'Y', 'Y', 'Y', 'N', 'NULL', 'NULL', 'Y', 'N', 'Y', 'Y', 'NULL', 'NULL', 'N', 'N', 'Y', 'NULL', 'Y', 'Y', 'NULL', 'NULL', 'Y', 'Y', 'Y', 'N', 'N', 'NULL', 'N', 'N', 'Y', 'Y', 'NULL', 'Y', 'Y', 'Y', 'Y', 'N', 'NULL', 'Y', 'N', 'Y', 'NULL', 'Y', 'N', 'Y', 'NULL', 'N', 'NULL', 'NULL', 'N', 'N', 'NULL', 'N', 'N', 'NULL', 'N', 'NULL', 'N', 'N', 'N', 'N', 'Y', 'NULL', 'NULL', 'Y', 'NULL', 'NULL', 'N', 'Y', 'Y', 'N']"
번호,USR_GUBUN,"['U', 'Z', 'W', 'V', 'O', 'Y', 'M', 'Y', 'A', 'F', 'Z', 'X', 'N', 'NULL', 'Z', 'NULL', 'O', 'Z', 'Y', 'H', 'Y', 'Y', 'W', 'V', 'NULL', 'NULL', 'M', 'NULL', 'Y', 'NULL', 'N', 'I', 'Y', 'G', 'N', 'O', 'E', 'NULL', 'R', 'NULL', 'Y', 'Q', 'A', 'U', 'N', 'Z', 'NULL', 'M', 'NULL', 'V', 'N', 'Y', 'I', 'NULL', 'B', 'N', 'N', 'Y', 'N', 'I', 'T', 'NULL', 'Y', 'W', 'NULL', 'Q', 'NULL', 'Y', 'N', 'N', 'Y', 'N', 'V', 'C', 'B', 'NULL', 'NULL', 'S', 'N', 'U', 'NULL', 'O', 'E', 'NULL', 'Y', 'NULL', 'N', 'NULL', 'E', 'NULL', 'N', 'H', 'NULL', 'E', 'B', 'NULL', 'X', 'Y', 'N', 'NULL']"
번호,INS_NO,"['130041', 'NULL', '133001', 'NULL', '120001', '134001', 'NULL', '130601', 'NULL', '130008', '170001', 'NULL', '137001', 'NULL', '130004', 'NULL', 'NULL', '130011', 'NULL', '830001', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '130071', 'NULL', 'NULL', '830001', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '130071', 'NULL', '130000', 'NULL', '130081', 'NULL', '140001', 'NULL', '130701', 'NULL', '130041', 'NULL', 'NULL', '130101', '930001', '830001', '170001', '830001', 'NULL', 'NULL', '130041', '130071', 'NULL', 'NULL', 'NULL', '130001', 'NULL', '134001', '130901', 'NULL', 'NULL', 'NULL', 'NULL', '930001', 'NULL', '130051', 'NULL', 'NULL', 'NULL', '730001', 'NULL', '135001', '730001', '930001', '130005', '130071', '110001', '230001', '130001', '130041', '130008', 'NULL', '130901', '100001', '130011', '130008', '130001', '140001', 'NULL', 'NULL', '130051', 'NULL', 'NULL']"
번호,OBJ_NO,"['B2142', 'B2131', 'B2135', 'B2194', 'B2135', 'B0133', 'Z2135', 'B2782', 'B2982', 'E2134', 'B2136', 'B2045', 'B2143', 'B2182', 'B2034', 'B2134', 'J2133', 'B2132', 'B2165', 'B5095', 'B0182', 'B1095', 'B2134', 'B9095', 'B2535', 'B2145', 'B2186', 'B2133', 'B2195', 'G2095', 'B2133', 'B1134', 'N2133', 'B2133', 'B2095', 'B5133', 'B2091', 'B2995', 'B2134', 'B2105', 'I2095', 'B2135', 'B2534', 'B2134', 'B2091', 'B4134', 'B2195', 'B2015', 'B2122', 'B2134', 'B2131', 'B2795', 'B2075', 'X2135', 'B3133', 'V2182', 'I2182', 'B0095', 'B2137', 'B2130', 'D2182', 'D2133', 'B2136', 'B2334', 'B8134', 'B2099', 'B2175', 'B2495', 'O2133', 'B2234', 'B2175', 'B2282', 'V2134', 'T2133', 'B2139', 'B2533', 'B2145', 'B2142', 'B2183', 'B2164', 'B2139', 'B2535', 'B2189', 'B2135', 'B2085', 'B2138', 'O2135', 'B2093', 'D2135', 'B2138', 'B2133', 'B2333', 'T2182', 'B2143', 'B2134', 'B2132', 'B2163', 'B2534', 'B2075', 'L2182']"
,OBJ_NM,"['썳지사항', 'Q&Z 등록', 'Q&A 윜록', '자쪣실', 'Z&A', 'S&A 등록', '공지사뻷', '공지괷항', 'E&A', '공지뛌항', '풽지사항', '자욆실', '자궯실', '자츘실', 'T&A 등록', '지리쓞보', '지리싋보', '자료챔', '지리정뗬', '퓣료실', 'Q&A 혈록', '쇟료실', '지리앃보', '공지사튔', 'Q&B 등록', '공지사붧', 'Q&C 등록', '공지닗항', '지리정쮈', '지리정꽦', 'Q&O 등록', 'W&A', 'Q&D 등록', '공지울항', '지탬정보', '지리퍩보', 'X&A', 'C&A', 'Q&Y 등록', '공지븼항', '지리등보', 'X&A', '톛리정보', 'H&A', '꽫료실', '지리정츢', '공지사볝', 'Q&K', '자료쏺', '자료팍', 'Q&A 뜊록', '자뙵실', '쉗리정보', '지싆정보', 'O&A', '지앁정보', '자씟실', '쾾지사항', '공지사뫤', '쫶지사항', '자료쳻', 'I&A 등록', 'Z&A', '지리섪보', '공지사챀', '뽞료실', 'F&A', '공지사떤', '공지멯항', '공지낌항', '자탚실', '지리정꺴', 'S&A', '공지사쒻', '공쎒사항', '횵리정보', '샘리정보', '쉘료실', '쎘지사항', '자와실', '지빍정보', '공지사쀮', 'V&A', 'Q&Y', 'Q&A 샰록', 'E&A 등록', '지뽲정보', '자쮞실', 'D&A 등록', '지봠정보', 'V&A', '자겈실', 'Q&J 등록', 'Q&A 등뻤', 'B&A', '쑉리정보', 'Q&S 등록', 'Q&A 읊록', '룬리정보', '지찕정보']"
코드,OBJ_TP_CD,"['X', 'H', 'Z', 'A', 'Z', 'BS', 'E', 'W', 'A', 'TN', 'NN', 'L', 'J', 'P', 'P', 'J', 'P', 'G', 'G', 'W', 'L', 'M', 'ON', 'BV', 'N', 'U', 'BJ', 'R', 'F', 'N', 'I', 'L', 'X', 'K', 'X', 'B', 'P', 'L', 'V', 'F', 'W', 'L', 'U', 'W', 'BK', 'BM', 'J', 'Q', 'X', 'U', 'H', 'G', 'X', 'N', 'BA', 'X', 'M', 'B', 'RN', 'BL', 'YN', 'BG', 'N', 'O', 'B', 'U', 'W', 'R', 'S', 'H', 'ZN', 'L', 'H', 'L', 'Q', 'N', 'M', 'BX', 'Z', 'F', 'C', 'BE', 'G', 'J', 'Q', 'A', 'ZN', 'F', 'W', 'L', 'CN', 'P', 'X', 'T', 'V', 'X', 'B', 'I', 'B', 'L']"
번호,DSP_OUT_ORD,"['NULL', 'NULL', '8', 'NULL', '8', '1', '6', 'NULL', '1', 'NULL', '1', '8', '1', 'NULL', '3', 'NULL', '2', '3', 'NULL', '1', 'NULL', '8', '4', '2', '9', 'NULL', 'NULL', '4', 'NULL', 'NULL', '1', '8', 'NULL', '2', '9', '0', 'NULL', '3', '7', '0', '3', '1', '1', 'NULL', 'NULL', '4', '2', 'NULL', 'NULL', '7', 'NULL', '5', '4', 'NULL', '7', '1', '3', 'NULL', '1', 'NULL', 'NULL', '1', '1', 'NULL', '1', 'NULL', '1', '0', '2', 'NULL', '1', '1', '3', 'NULL', '6', 'NULL', 'NULL', 'NULL', 'NULL', '2', '1', '2', '0', 'NULL', 'NULL', '7', '6', '7', '0', 'NULL', '0', '1', 'NULL', 'NULL', '5', 'NULL', '8', '0', '0', '5']"
날짜,BGN_DT,"['NULL', 'NULL', '20193101', 'NULL', 'NULL', 'NULL', '10191101', 'NULL', '20195101', '20191101', 'NULL', 'NULL', 'NULL', '20191101', '20191501', '24191101', '70191101', '20195101', 'NULL', '20195101', '20181101', 'NULL', 'NULL', '20191701', '20191201', 'NULL', '20191102', 'NULL', 'NULL', '20131101', '20195101', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '20198101', 'NULL', '20190101', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '20191191', 'NULL', '10191101', 'NULL', 'NULL', 'NULL', 'NULL', '20161101', '20101101', 'NULL', 'NULL', '20191801', '20191109', 'NULL', 'NULL', '20191161', '20101101', '20191161', '20161101', '80191101', 'NULL', 'NULL', '20191131', '20121101', 'NULL', 'NULL', '22191101', '20191101', 'NULL', 'NULL', 'NULL', 'NULL', '20191801', 'NULL', 'NULL', '20891101', '20291101', 'NULL', '20991101', 'NULL', 'NULL', '20191001', 'NULL', '20191106', '20191141', '20191901', '20191101', 'NULL', '20191601', '25191101', '20191201', 'NULL', '27191101', '25191101']"
날짜,END_DT,"['NULL', '20193129', '20191154', 'NULL', '20191154', '20191114', '50191123', '20171130', 'NULL', '20191914', '90191123', 'NULL', '20191115', '29191114', '21191123', 'NULL', 'NULL', '20181114', 'NULL', '20191214', '20091129', '20191723', '20191129', '20191130', '20591130', '20191114', '20891129', '30191129', '20191120', '29191123', '26191130', '20131123', 'NULL', '10191130', 'NULL', '20191121', '20197123', '10191123', '20161130', '20191139', '20191128', '20193114', '20191929', 'NULL', '20191229', 'NULL', '20191129', '20191174', 'NULL', '20191110', '20191523', '20191723', 'NULL', 'NULL', '20191723', '28191129', '28191123', '20291114', '20191114', 'NULL', '50191130', '20491129', '28191130', '20191723', 'NULL', '20191128', '20193123', '20191723', '40191129', 'NULL', '50191114', '30191123', '20191223', '20191160', 'NULL', '20191169', '30191129', 'NULL', '20191119', '20191190', '20191423', '20191029', '20198123', '20191114', '20195129', '20191130', '20131123', 'NULL', '20197130', '20191138', '20191529', '20191114', '20191122', '20191330', '20191153', 'NULL', '20491114', '20193129', '30191129', '20191423']"
번호,INP_USR_ID,"['wdm', 'RIG201912', 'MIG201910', 'adc', 'aqm', 'MIG203912', 'ADMRN', 'ahmin', 'admyn', 'adf', 'adb', 'admqn', 'MIG251912', 'adt', 'ada', 'ZIG201912', 'afm', 'MIG101912', 'JDMIN', 'udm', 'adw', 'cdmin', 'admgn', 'MIG201932', 'MIG204912', 'ADMIL', 'MIG271912', 'acm', 'adz', 'ADMIS', 'adman', 'anm', 'GDMIN', 'ahm', 'MIG501912', 'MCG201912', 'ARMIN', 'sdm', 'ads', 'MIG241912', 'ads', 'agmin', 'AWMIN', 'adein', 'aam', 'ADMIQ', 'ahm', 'MJG201912', 'MEG201912', 'ADMIB', 'adbin', 'adi', 'atm', 'ADMYN', 'avm', 'sdmin', 'pdm', 'ADPIN', 'RDMIN', 'AMMIN', 'ADMIE', 'aim', 'ALMIN', 'admio', 'ADMFN', 'AKMIN', 'akmin', 'MIG201112', 'MIG601912', 'ADMYN', 'aam', 'zdm', 'admin', 'admon', 'aomin', 'MIG201922', 'MIG501912', 'NIG201912', 'adiin', 'kdm', 'adz', 'cdm', 'ADFIN', 'admik', 'admen', 'MIM201912', 'afm', 'AKMIN', 'MIG291912', 'aim', 'gdmin', 'admig', 'ADQIN', 'MIG202912', 'MNG201912', 'adlin', 'ADMXN', 'admik', 'adein', 'adh']"
날짜,INP_DT,"['20200821', '20691022', '20100521', '26220302', '28200521', '21191022', '20200522', '20229302', '20192022', '20191017', '20200511', '20193926', '20291016', '29200521', '20190026', '20200528', '20220502', '20131022', '20191021', '20198022', '20220302', '20691022', '20191062', '20190626', '20250521', '20191036', '29220302', '20190929', '20200821', '20220302', '20198022', '24191016', '30191022', '20191522', '20191023', '20600521', '20220302', '20220392', '20191316', '20161016', '20191017', '20200721', '70191022', '20190926', '20190929', '20200528', '20270521', '20200021', '20191016', '80190926', '20191012', '20191416', '20190926', '20203521', '20191016', '20210521', '20220342', '20191022', '20220402', '28190926', '20202521', '20291016', '20200421', '20200121', '20220301', '20191022', '20190976', '20191116', '20190924', '20200521', '30220302', '20191012', '20200591', '20200581', '20206521', '20210521', '40191016', '20190826', '20391022', '20191056', '20200521', '20191022', '70200521', '20191024', '60191022', '20228302', '20171016', '20131016', '20250302', '20191029', '60191016', '20196022', '20191025', '20191028', '40200521', '20991022', '20191222', '80191022', '20201521', '20220301']"
날짜,INP_TM,"['111316', '150400', '150005', '090104', '150006', '110000', '092412', '103135', '911310', '092418', '183135', '103115', '150800', '111390', '150050', '094104', '090418', '014104', '111360', '094804', '150003', '103125', '094104', '143135', '092418', '092410', '163135', '103145', '094107', '103135', '092438', '098418', '750000', '150700', '111350', '150000', '103535', '111710', '111390', '099418', '103335', '094106', '002418', '103235', '492418', '103035', '153000', '094504', '511310', '107135', '092118', '711310', '103135', '103195', '104135', '111340', '294104', '117310', '094104', '105135', '104135', '118310', '111390', '103935', '092104', '092618', '094184', '150700', '032418', '094804', '111310', '153135', '094124', '062418', '002418', '903135', '111360', '150200', '103035', '111350', '094104', '111010', '092419', '392418', '103035', '350000', '105135', '150060', '450000', '103735', '092518', '092418', '111312', '692418', '150000', '115310', '411310', '100135', '113310', '911310']"
번호,UPT_USR_ID,"['MIG201915', 'MIE201912', 'avmin', 'ASMIN', 'ADZIN', 'azmin', 'wdm', 'adc', 'adoin', 'AZMIN', 'aumin', 'admii', 'MIG201912', 'wdm', 'admhn', 'aem', 'aamin', 'YDMIN', 'MIG201910', 'fdm', 'MIG204912', 'MIG101912', 'axm', 'ndmin', 'adt', 'udmin', 'FDMIN', 'BDMIN', 'ldm', 'ADMIF', 'ADMIR', 'BIG201912', 'adq', 'MVG201912', 'QDMIN', 'adl', 'MIG201917', 'MIG206912', 'MIG201912', 'MIG201112', 'MIG261912', 'ajm', 'MIG211912', 'ANMIN', 'ADMII', 'FIG201912', 'ADMIH', 'ADMIO', 'admia', 'AHMIN', 'ldm', 'atm', 'ads', 'adjin', 'aimin', 'MIG209912', 'edm', 'ada', 'adjin', 'AVMIN', 'avm', 'adc', 'akm', 'HIG201912', 'wdm', 'admiz', 'JDMIN', 'alm', 'arm', 'admia', 'TDMIN', 'AZMIN', 'admkn', 'adfin', 'MIG221912', 'adf', 'adbin', 'MIG601912', 'WDMIN', 'ALMIN', 'admiw', 'aqmin', 'sdmin', 'MIG201512', 'adq', 'AGMIN', 'ADMFN', 'adzin', 'azm', 'aam', 'xdm', 'ydmin', 'ADMFN', 'MIG201912', 'aimin', 'adoin', 'pdmin', 'AJMIN', 'mdmin', 'mdmin']"
날짜,UPT_DT,"['20191056', '20195016', '20220392', '20191002', '20191042', '20200721', '20590926', '30200521', '20260302', '20220302', '20190928', '20191922', '20190926', '20220302', '20191022', '20190922', '20200321', '26220302', '20191222', '20191116', '20141022', '20191036', '90191016', '20220362', '20190926', '20491016', '20198016', '20191016', '20193022', '20200521', '20191026', '60220302', '20691022', '20208521', '20220306', '20200521', '20191002', '20224302', '50191016', '20191014', '20190946', '20190946', '20120926', '20270521', '20191032', '20690926', '20190986', '20200321', '20200121', '20206521', '20171016', '20121022', '50200521', '20224302', '20191015', '22200521', '20191076', '20131016', '90190926', '20191027', '20190926', '20191012', '20190956', '20270302', '20220362', '20200571', '20130926', '80191016', '20200221', '20200521', '20200520', '20320302', '20194016', '90191016', '20220309', '20220302', '20200529', '20220306', '20191516', '20220002', '20150926', '20191026', '70191016', '20141016', '20220302', '20191015', '10190926', '20190976', '20260302', '20190976', '20220392', '20191013', '20150926', '20220309', '24200521', '40200521', '24200521', '20161022', '20207521', '20191022']"
날짜,UPT_TM,"['103195', '092478', '074104', '092418', '103735', '150700', '192418', '092212', '150000', '163135', '098104', '094204', '092418', '103235', '183135', '097211', '103131', '092818', '150007', '103165', '692211', '094004', '095104', '094164', '103185', '097418', '190000', '092311', '694104', '160000', '103138', '094144', '092718', '092418', '394104', '103135', '094104', '092018', '103131', '103435', '150060', '092718', '099104', '130000', '092416', '022211', '158000', '158000', '103185', '190000', '091211', '150100', '092438', '100000', '103175', '002418', '303135', '103165', '094194', '094103', '064104', '092210', '103132', '103135', '094804', '150070', '095211', '792418', '092410', '103130', '150000', '150007', '094104', '092414', '103132', '103136', '092478', '092104', '103135', '130000', '150003', '150004', '090104', '150300', '103185', '092811', '592418', '092438', '150500', '094194', '103145', '094704', '120000', '094101', '550000', '154000', '103138', '022211', '130000', '150020']"
번호,SYS_NO,"['S21', 'S51', 'S00', 'S03', 'R04', 'M01', 'X02', 'S05', 'S07', 'S03', 'S64', 'J01', 'S92', 'M01', 'S55', 'S05', 'S02', 'S91', 'S64', 'S00', 'S95', 'B01', 'E04', 'J04', 'S54', 'S05', 'D02', 'S09', 'S71', 'S14', 'S25', 'S13', 'S84', 'S43', 'G04', 'B04', 'S54', 'S32', 'S04', 'S01', 'S85', 'S00', 'S09', 'S09', 'S05', 'S34', 'S08', 'S42', 'P03', 'S07', 'S15', 'S84', 'S00', 'S05', 'X02', 'S85', 'S62', 'T03', 'S81', 'S91', 'S09', 'A01', 'S75', 'S51', 'S01', 'S62', 'S03', 'S04', 'S08', 'S09', 'S53', 'S08', 'S00', 'S05', 'O01', 'S71', 'Q02', 'S07', 'S44', 'D03', 'P01', 'S53', 'S42', 'S09', 'S61', 'S15', 'A01', 'S08', 'S21', 'S08', 'S05', 'S55', 'S00', 'N03', 'S03', 'H05', 'O03', 'S01', 'L04', 'S07']"
